Experiment	GeneId	Control_transcript	Case_transcript	Other_gene	Other_symbol	Other_transcript	What	#nDDIs	#tDDIs	#BothDDIs	nDDIs	tDDIs	BothDDIs
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000173039.18	RELA	ENST00000525693.5	Lost_in_cases	1	0	0	PF00439@PF00554		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000185630.18	PBX1	ENST00000540236.3	Lost_in_cases	1	0	0	PF00439@PF00046		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000273841.4	TAF9	ENST00000328663.8	Lost_in_cases	2	0	0	PF00583@PF02291;PF00439@PF02291		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000185630.18	PBX1	ENST00000627490.2	Lost_in_cases	1	0	0	PF00439@PF00046		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000136997.17	MYC	ENST00000621592.5	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000168036.16	CTNNB1	ENST00000405570.5	Lost_in_cases	1	0	0	PF00583@PF00514		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000087152.15	ATXN7L3	ENST00000454077.6	Lost_in_cases	2	0	0	PF00439@PF08209;PF00583@PF08209		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000185630.18	PBX1	ENST00000420696.6	Lost_in_cases	1	0	0	PF00439@PF00046		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000173039.18	RELA	ENST00000612991.4	Lost_in_cases	1	0	0	PF00439@PF00554		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000135801.9	TAF5L	ENST00000366675.3	Lost_in_cases	1	0	0	PF00439@PF04494		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000135341.17	MAP3K7	ENST00000369329.7	Lost_in_cases	1	0	0	PF00439@PF07714		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000143476.17	DTL	ENST00000542077.5	Lost_in_cases	2	0	0	PF00583@PF00400;PF00439@PF00400		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000136997.17	MYC	ENST00000524013.1	Lost_in_cases	1	0	0	PF00439@PF00010		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000163348.3	PYGO2	ENST00000368456.1	Lost_in_cases	2	0	0	PF00439@PF00628;PF00583@PF00628		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000185630.18	PBX1	ENST00000367897.5	Lost_in_cases	1	0	0	PF00439@PF00046		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000173039.18	RELA	ENST00000308639.13	Lost_in_cases	1	0	0	PF00439@PF00554		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000168036.16	CTNNB1	ENST00000453024.5	Lost_in_cases	1	0	0	PF00583@PF00514		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000276234.4	TADA2A	ENST00000612272.4	Lost_in_cases	3	0	0	PF00439@PF00249;PF00439@PF04433;PF00583@PF00249		
ALL	ENSG00000108773.10	ENST00000225916.9	ENST00000592310.1	ENSG00000166337.9	TAF10	ENST00000299424.8	Lost_in_cases	1	0	0	PF00439@PF03540		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000149295.13	DRD2	ENST00000362072.7	Lost_in_cases	1	0	0	PF00595@PF00001		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000186298.11	PPP1CC	ENST00000340766.9	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000213639.9	PPP1CB	ENST00000395366.2	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000077279.18	DCX	ENST00000488120.2	Lost_in_cases	1	0	0	PF00595@PF03607		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000186298.11	PPP1CC	ENST00000620030.1	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000149295.13	DRD2	ENST00000346454.7	Lost_in_cases	1	0	0	PF00595@PF00001		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000186298.11	PPP1CC	ENST00000546933.5	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000077279.18	DCX	ENST00000635795.1	Lost_in_cases	1	0	0	PF00595@PF03607		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000077279.18	DCX	ENST00000636035.1	Lost_in_cases	1	0	0	PF00595@PF03607		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000149295.13	DRD2	ENST00000544518.5	Lost_in_cases	1	0	0	PF00595@PF00001		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000172531.14	PPP1CA	ENST00000376745.8	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000149295.13	DRD2	ENST00000542968.5	Lost_in_cases	1	0	0	PF00595@PF00001		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000077279.18	DCX	ENST00000496551.2	Lost_in_cases	1	0	0	PF00595@PF03607		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000186298.11	PPP1CC	ENST00000551676.5	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000172531.14	PPP1CA	ENST00000358239.8	Lost_in_cases	1	0	0	PF00595@PF00149		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000186298.11	PPP1CC	ENST00000550991.5	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000186298.11	PPP1CC	ENST00000335007.9	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000172531.14	PPP1CA	ENST00000312989.11	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000077279.18	DCX	ENST00000358070.9	Lost_in_cases	1	0	0	PF00595@PF03607		
ALL	ENSG00000108819.10	ENST00000612501.1	ENST00000513579.1	ENSG00000213639.9	PPP1CB	ENST00000296122.10	Lost_in_cases	2	0	0	PF00595@PF00149;PF00595@PF16891		
ALL	ENSG00000108821.13	ENST00000504289.1	ENST00000225964.9	ENSG00000110799.13	VWF	ENST00000261405.9	Gained_in_cases	0	7	0		PF00093@PF00094;PF01410@PF00093;PF00093@PF00092;PF00093@PF01826;PF01391@PF00093;PF00093@PF00093;PF01391@PF00092	
ALL	ENSG00000108821.13	ENST00000504289.1	ENST00000225964.9	ENSG00000146674.14	IGFBP3	ENST00000275521.10	Gained_in_cases	0	1	0		PF00093@PF00219	
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000010810.17	FYN	ENST00000354650.7	Lost_in_cases	1	0	0	PF00790@PF00018		
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000141367.11	CLTC	ENST00000269122.7	Lost_in_cases	4	0	0	PF03127@PF01394;PF00790@PF01394;PF00790@PF00637;PF03127@PF00637		
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000010810.17	FYN	ENST00000229471.8	Lost_in_cases	1	0	0	PF00790@PF00018		
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000141367.11	CLTC	ENST00000621829.4	Lost_in_cases	4	0	0	PF03127@PF01394;PF00790@PF01394;PF00790@PF00637;PF03127@PF00637		
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000141367.11	CLTC	ENST00000393043.5	Lost_in_cases	4	0	0	PF03127@PF01394;PF00790@PF01394;PF00790@PF00637;PF03127@PF00637		
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000010810.17	FYN	ENST00000538466.5	Lost_in_cases	1	0	0	PF00790@PF00018		
ALL	ENSG00000141198.15	ENST00000348161.8	ENST00000574653.1	ENSG00000141367.11	CLTC	ENST00000584313.5	Lost_in_cases	2	0	0	PF03127@PF01394;PF00790@PF01394		
ALL	ENSG00000153944.10	ENST00000322684.7	ENST00000577241.1	ENSG00000008853.16	RHOBTB2	ENST00000251822.6	Lost_in_cases	1	0	0	PF00076@PF00071		
ALL	ENSG00000153944.10	ENST00000322684.7	ENST00000577241.1	ENSG00000008853.16	RHOBTB2	ENST00000519685.5	Lost_in_cases	1	0	0	PF00076@PF00071		
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000188404.8	SELL	ENST00000236147.4	Gained_in_cases	0	1	0		PF00069@PF00084	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000132170.19	PPARG	ENST00000396999.2	Gained_in_cases	0	1	0		PF00069@PF00105	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000119487.16	MAPKAP1	ENST00000350766.7	Gained_in_cases	0	1	0		PF00069@PF05422	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000520835.5	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000629753.1	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000154229.11	PRKCA	ENST00000578063.5	Gained_in_cases	0	8	0		PF00433@PF00168;PF00069@PF00168;PF00168@PF00168;PF00168@PF00130;PF00433@PF00130;PF00069@PF00130;PF00130@PF00130;PF00130@PF00168	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000119487.16	MAPKAP1	ENST00000394060.7	Gained_in_cases	0	1	0		PF00069@PF05422	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000132170.19	PPARG	ENST00000397010.6	Gained_in_cases	0	2	0		PF00069@PF00105;PF00069@PF00104	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000154229.11	PRKCA	ENST00000413366.7	Gained_in_cases	0	16	0		PF00433@PF00168;PF00130@PF00130;PF00168@PF00069;PF00130@PF00433;PF00069@PF00168;PF00069@PF00433;PF00433@PF00069;PF00130@PF00168;PF00168@PF00433;PF00433@PF00433;PF00168@PF00168;PF00433@PF00130;PF00168@PF00130;PF00130@PF00069;PF00069@PF00069;PF00069@PF00130	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000132170.19	PPARG	ENST00000309576.10	Gained_in_cases	0	2	0		PF00069@PF00105;PF00069@PF00104	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146648.17	EGFR	ENST00000344576.6	Gained_in_cases	0	5	0		PF00130@PF01030;PF00069@PF00757;PF00433@PF00757;PF00130@PF00757;PF00069@PF01030	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000132170.19	PPARG	ENST00000287820.10	Gained_in_cases	0	2	0		PF00069@PF00105;PF00069@PF00104	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000523517.5	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000520655.5	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000066044.14	ELAVL1	ENST00000593807.1	Gained_in_cases	0	2	0		PF00130@PF00076;PF00069@PF00076	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000066044.14	ELAVL1	ENST00000407627.6	Gained_in_cases	0	2	0		PF00130@PF00076;PF00069@PF00076	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000066044.14	ELAVL1	ENST00000596459.5	Gained_in_cases	0	2	0		PF00130@PF00076;PF00069@PF00076	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000116711.9	PLA2G4A	ENST00000367466.3	Gained_in_cases	0	5	0		PF00433@PF00168;PF00168@PF01735;PF00130@PF00168;PF00168@PF00168;PF00069@PF00168	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000132170.19	PPARG	ENST00000397000.5	Gained_in_cases	0	1	0		PF00069@PF00105	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000416505.5	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000213341.10	CHUK	ENST00000370397.7	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000119487.16	MAPKAP1	ENST00000373511.6	Gained_in_cases	0	1	0		PF00069@PF05422	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000094631.18	HDAC6	ENST00000376619.6	Gained_in_cases	0	2	0		PF00069@PF02148;PF00069@PF00850	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146648.17	EGFR	ENST00000455089.5	Gained_in_cases	0	7	0		PF00130@PF01030;PF00069@PF00757;PF00130@PF07714;PF00069@PF07714;PF00433@PF00757;PF00130@PF00757;PF00069@PF01030	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000107201.9	DDX58	ENST00000379883.2	Gained_in_cases	0	4	0		PF00069@PF00271;PF00168@PF00270;PF00433@PF00271;PF00069@PF00270	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000094631.18	HDAC6	ENST00000334136.9	Gained_in_cases	0	2	0		PF00069@PF02148;PF00069@PF00850	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000519735.5	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000520810.5	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000100393.12	EP300	ENST00000263253.8	Gained_in_cases	0	3	0		PF00069@PF00439;PF00130@PF00439;PF00433@PF00439	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000150093.18	ITGB1	ENST00000302278.7	Gained_in_cases	0	1	0		PF00069@PF07974	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146648.17	EGFR	ENST00000275493.6	Gained_in_cases	0	7	0		PF00130@PF01030;PF00069@PF00757;PF00130@PF07714;PF00069@PF07714;PF00433@PF00757;PF00130@PF00757;PF00069@PF01030	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000104365.13	IKBKB	ENST00000342222.6	Gained_in_cases	0	4	0		PF00130@PF00069;PF00069@PF00069;PF00168@PF00069;PF00433@PF00069	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000110395.6	CBL	ENST00000264033.5	Gained_in_cases	0	1	0		PF00069@PF00627	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146063.19	TRIM41	ENST00000315073.9	Gained_in_cases	0	1	0		PF00069@PF00622	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146648.17	EGFR	ENST00000342916.7	Gained_in_cases	0	5	0		PF00130@PF01030;PF00069@PF00757;PF00433@PF00757;PF00130@PF00757;PF00069@PF01030	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146648.17	EGFR	ENST00000420316.6	Gained_in_cases	0	5	0		PF00130@PF01030;PF00069@PF00757;PF00433@PF00757;PF00130@PF00757;PF00069@PF01030	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000119487.16	MAPKAP1	ENST00000265960.7	Gained_in_cases	0	1	0		PF00069@PF05422	
ALL	ENSG00000154229.11	ENST00000583361.1	ENST00000413366.7	ENSG00000146648.17	EGFR	ENST00000454757.6	Gained_in_cases	0	7	0		PF00130@PF01030;PF00069@PF00757;PF00130@PF07714;PF00069@PF07714;PF00433@PF00757;PF00130@PF00757;PF00069@PF01030	
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000370680.5	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000137474.19	MYO7A	ENST00000409709.7	Lost_in_cases	2	0	0	PF00027@PF00612;PF02197@PF00612		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000123374.10	CDK2	ENST00000440311.6	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000072062.13	PRKACA	ENST00000589994.5	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000588188.6	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000188191.14	PRKAR1B	ENST00000403562.5	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000188191.14	PRKAR1B	ENST00000360274.8	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000589228.5	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000358598.6	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000137474.19	MYO7A	ENST00000409619.6	Lost_in_cases	2	0	0	PF00027@PF00612;PF02197@PF00612		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000147081.14	AKAP4	ENST00000358526.6	Lost_in_cases	1	0	0	PF02197@PF10522		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000370685.7	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000370689.6	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000147081.14	AKAP4	ENST00000376064.7	Lost_in_cases	1	0	0	PF02197@PF10522		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000610457.1	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000586397.5	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000188191.14	PRKAR1B	ENST00000406797.5	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000123374.10	CDK2	ENST00000354056.4	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000394839.6	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000392710.8	Lost_in_cases	2	0	0	PF02197@PF02197;PF00027@PF02197		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000370682.7	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000446538.5	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000123374.10	CDK2	ENST00000266970.8	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000610703.4	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000536854.6	Lost_in_cases	4	0	0	PF02197@PF02197;PF02197@PF00027;PF00027@PF02197;PF00027@PF00027		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000072062.13	PRKACA	ENST00000308677.8	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000614872.4	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000142875.19	PRKACB	ENST00000370688.7	Lost_in_cases	2	0	0	PF00027@PF00069;PF02197@PF00069		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000108946.14	PRKAR1A	ENST00000585608.5	Lost_in_cases	2	0	0	PF02197@PF02197;PF00027@PF02197		
ALL	ENSG00000108946.14	ENST00000589228.5	ENST00000585907.1	ENSG00000137474.19	MYO7A	ENST00000458637.6	Lost_in_cases	2	0	0	PF00027@PF00612;PF02197@PF00612		
ALL	ENSG00000132475.10	ENST00000254810.8	ENST00000589599.5	ENSG00000112130.16	RNF8	ENST00000373479.8	Unaffected	0	0	1			PF00125@PF00498
ALL	ENSG00000132475.10	ENST00000254810.8	ENST00000589599.5	ENSG00000112130.16	RNF8	ENST00000229866.10	Unaffected	0	0	1			PF00125@PF00498
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000136450.12	SRSF1	ENST00000258962.4	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000153914.15	SREK1	ENST00000612404.4	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000160201.11	U2AF1	ENST00000398137.5	Unaffected	0	0	2			PF00076@PF00642;PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000082898.16	XPO1	ENST00000406957.5	Unaffected	0	0	1			PF00076@PF08389
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000082898.16	XPO1	ENST00000401558.6	Unaffected	0	0	1			PF00076@PF08389
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000096063.15	SRPK1	ENST00000423325.6	Unaffected	0	0	1			PF00076@PF00069
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000160201.11	U2AF1	ENST00000291552.8	Unaffected	0	0	2			PF00076@PF00642;PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000136450.12	SRSF1	ENST00000581979.5	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000153914.15	SREK1	ENST00000380918.7	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000063244.12	U2AF2	ENST00000450554.6	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000063244.12	U2AF2	ENST00000308924.8	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000096063.15	SRPK1	ENST00000373825.6	Unaffected	0	0	1			PF00076@PF00069
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000160201.11	U2AF1	ENST00000380276.6	Unaffected	0	0	2			PF00076@PF00642;PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000153914.15	SREK1	ENST00000334121.10	Unaffected	0	0	1			PF00076@PF00076
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000135250.16	SRPK2	ENST00000357311.7	Unaffected	0	0	1			PF00076@PF00069
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000160224.16	AIRE	ENST00000291582.5	Unaffected	0	0	1			PF00076@PF00628
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000082898.16	XPO1	ENST00000404992.6	Unaffected	0	0	1			PF00076@PF08389
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000135250.16	SRPK2	ENST00000393651.7	Unaffected	0	0	1			PF00076@PF00069
ALL	ENSG00000161547.16	ENST00000392485.2	ENST00000585202.5	ENSG00000063244.12	U2AF2	ENST00000590551.1	Unaffected	0	0	1			PF00076@PF00076
